Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2017112845543,24-Oct-17,10/1/2017 11:00,BUR,Bob Hope,Southwest Airlines,Passenger Property Loss,Checked Baggage,Medical/Science,-,In Review
2017070741251,25-May-17,5/21/2017 7:41,BUR,Bob Hope,Southwest Airlines,Property Damage,Checked Baggage,Sporting Equipment & Supplies,-,In Review
2017051639596,27-Mar-17,3/22/2017 0:00,BUR,Bob Hope,Alaska Airlines,Property Damage,Checked Baggage,Musical Instruments & Accessories,-,In Review
2017120845802,27-Nov-17,11/23/2017 11:00,BUR,Bob Hope,Southwest Airlines,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,-,In Review
2017122046151,27-Nov-17,11/13/2017 5:50,BUR,Bob Hope,Alaska Airlines,Passenger Property Loss,Checked Baggage,Audio/Video; Household Items,-,In Review
2017083142617,31-Aug-17,6/28/2017 0:00,BUR,Bob Hope,Alaska Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017090542736,31-Jul-17,5/15/2017 10:28,BUR,Bob Hope,Southwest Airlines,Property Damage,Checked Baggage,Medical/Science,-,In Review
2017080142010,1-Aug-17,6/4/2017 0:00,BWI,Baltimore/Washington Intl Thurgood Marshall,British Airways,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017121846067,1-Dec-17,11/28/2017 16:10,BWI,Baltimore/Washington Intl Thurgood Marshall,Jet Blue,Property Damage,Checkpoint,Computer & Accessories; Personal Accessories,-,In Review
2017061940765,1-Jun-17,5/31/2017 0:00,BWI,Baltimore/Washington Intl Thurgood Marshall,UAL,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,Closed: Canceled
2017051839672,1-Mar-17,1/21/2017 13:55,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$139.00,Approve in Full
2017071341503,2-Jun-17,5/4/2017 21:18,BWI,Baltimore/Washington Intl Thurgood Marshall,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017050939337,2-Mar-17,2/16/2017 17:10,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Property Damage,Checked Baggage,-,-,In Review
2017061940786,2-May-17,2/20/2017 0:00,BWI,Baltimore/Washington Intl Thurgood Marshall,American Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$10.00,Approve in Full
